mF,M
5328.837255203423,4741.094295246453
5328.837407780164,4741.093567080023
5328.837557263841,4741.092853409554
5328.837703696709,4741.092154034628
5328.837847121021,4741.0914687548275
5328.837987579029,4741.090797369733
5328.838125112988,4741.090139678929
5328.838259765149,4741.089495481994
5328.838391577766,4741.088864578513
5328.838520593092,4741.088246768066
5328.838646853379,4741.087641850236
5328.838770400882,4741.087049624605
5328.838891277852,4741.086469890754
5328.839009526543,4741.085902448266
5328.839125189208,4741.085347096723
5328.8392383081,4741.084803635706
5328.839348925472,4741.084271864797
5328.839457083577,4741.083751583579
5328.839562824668,4741.083242591633
5328.839666190997,4741.082744688542
5328.839767224819,4741.082257673887
5328.839865968386,4741.08178134725
5328.8399624639505,4741.081315508213
5328.8400567537665,4741.080859956359
5328.840148880086,4741.080414491269
5328.840238885163,4741.079978912525
5328.840326822651,4741.079552966144
5328.840412902489,4741.079135663927
5328.840497208257,4741.078726611299
5328.840579763688,4741.0783256948525
5328.840660592512,4741.077932801181
5328.840739718463,4741.077547816878
5328.840817165272,4741.077170628538
5328.840892956671,4741.076801122751
5328.840967116394,4741.076439186115
5328.84103966817,4741.07608470522
5328.841110635733,4741.07573756666
5328.841180042814,4741.07539765703
5328.841247913145,4741.075064862923
5328.841314270459,4741.074739070931
5328.841379138487,4741.074420167649
5328.841442540962,4741.074108039669
5328.841504501615,4741.073802573585
5328.841565044179,4741.073503655993
5328.841624192386,4741.073211173482
5328.841681969967,4741.072925012649
5328.841738400654,4741.072645060085
5328.841793508181,4741.072371202385
5328.841847316277,4741.072103326142
5328.841899848676,4741.071841317948
5328.84195112911,4741.071585064399
5328.8420011813105,4741.071334452087
5328.842050029009,4741.071089367606
5328.842097748939,4741.0708494503415
5328.842144438131,4741.0706142449735
5328.842190110798,4741.070383682511
5328.842234780351,4741.070157697689
5328.8422784602,4741.069936225235
5328.842321163758,4741.069719199885
5328.842362904437,4741.06950655637
5328.842403695648,4741.0692982294195
5328.842443550801,4741.069094153769
5328.84248248331,4741.068894264148
5328.842520506586,4741.06869849529
5328.84255763404,4741.068506781926
5328.842593879083,4741.068319058789
5328.8426292551285,4741.068135260611
5328.8426637755865,4741.0679553221225
5328.842697453869,4741.067779178056
5328.842730303387,4741.067606763146
5328.842762337554,4741.067438012122
5328.842793569779,4741.067272859716
5328.842824013475,4741.067111240661
5328.842853682054,4741.0669530896885
5328.842882588927,4741.0667983415315
5328.842910747505,4741.06664693092
5328.8429381712,4741.0664987925875
5328.8429648734245,4741.066353861266
5328.842990867589,4741.066212071688
5328.8430161746,4741.066073325255
5328.843040855336,4741.065937345618
5328.84306492738,4741.065804048958
5328.843088399102,4741.065673392423
5328.843111278874,4741.065545333166
5328.843133575065,4741.065419828335
5328.843155296045,4741.0652968350805
5328.843176450185,4741.065176310553
5328.843197045855,4741.065058211902
5328.843217091426,4741.064942496279
5328.843236595268,4741.064829120834
5328.843255565752,4741.064718042715
5328.843274011247,4741.064609219075
5328.843291940124,4741.064502607061
5328.843309360754,4741.064398163825
5328.843326281506,4741.064295846518
5328.843342710752,4741.064195612287
5328.843358656862,4741.064097418286
5328.843374128205,4741.064001221663
5328.843389133153,4741.063906979568
5328.843403680075,4741.063814649151
5328.843417777343,4741.063724187563
5328.843431433326,4741.063635551954
5328.843444656395,4741.063548699473
5328.84345745492,4741.063463587272
5328.843469837272,4741.0633801725
5328.843481811899,4741.063298411927
5328.843493408852,4741.0632181578085
5328.843504651408,4741.06313929517
5328.843515544918,4741.06306179577
5328.8435260947335,4741.062985631365
5328.843536306205,4741.062910773713
5328.843546184686,4741.062837194571
5328.843555735526,4741.062764865697
5328.843564964076,4741.062693758849
5328.843573875689,4741.062623845783
5328.843582475714,4741.062555098257
5328.843590769505,4741.062487488029
5328.84359876241,4741.0624209868565
5328.843604495712,4741.06236593231
5328.843611499059,4741.062303695889
5328.843618207647,4741.062242536206
5328.843624621472,4741.062182453263
5328.843630740537,4741.062123447057
5328.843636564841,4741.062065517591
5328.843642094384,4741.062008664863
5328.843647329166,4741.061952888875
5328.843652269186,4741.061898189624
5328.843656914447,4741.0618445671125
5328.843661264945,4741.06179202134
5328.843665320683,4741.061740552306
5328.843669091655,4741.061690104137
5328.843672612445,4741.061640483539
5328.843675885982,4741.061591674127
5328.843678912267,4741.061543675901
5328.843681691301,4741.061496488861
5328.843684223083,4741.061450113006
5328.843686507613,4741.061404548337
5328.843688544891,4741.061359794853
5328.8436903349175,4741.061315852556
5328.843691877692,4741.061272721444
5328.843693173215,4741.061230401518
5328.843694221486,4741.061188892777
5328.843695024422,4741.061148184039
5328.843695771828,4741.0611076537425
5328.843696280535,4741.0610678539515
5328.845696280536,4741.059067853951
5328.845696789243,4741.0590280541755
5328.845697536649,4741.058987523893
5328.845698339586,4741.058946815168
5328.845699387856,4741.058905306444
5328.845700683379,4741.058862986536
5328.845702226154,4741.058819855442
5328.845704016179,4741.058775913165
5328.845706053457,4741.058731159704
5328.845708337986,4741.058685595057
5328.8457108697685,4741.058639219226
5328.845713648801,4741.058592032211
5328.845716675086,4741.058544034011
5328.845719948623,4741.058495224627
5328.8457234694115,4741.058445604059
5328.845727240383,4741.05839515592
5328.845731296119,4741.058343686918
5328.845735646617,4741.05829114118
5328.845740291875,4741.058237518706
5328.845745231894,4741.0581828194945
5328.845750466675,4741.058127043547
5328.845755996215,4741.058070190862
5328.8457618205175,4741.058012261442
5328.845767939581,4741.057953255285
5328.845774353404,4741.057893172391
5328.845781061988,4741.057832012761
5328.845788065334,4741.057769776394
5328.845793798636,4741.057714721863
5328.845801791537,4741.05764822076
5328.845810085324,4741.057580610604
5328.845818685345,4741.057511863153
5328.845827596953,4741.0574419501645
5328.845836825499,4741.057370843396
5328.845846376334,4741.0572985146055
5328.845856254809,4741.057224935549
5328.845866466276,4741.057150077987
5328.845877016086,4741.057073913675
5328.84588790959,4741.056996414371
5328.845899152139,4741.056917551833
5328.845910749086,4741.056837297819
5328.845922723706,4741.056755537354
5328.845935106051,4741.056672122696
5328.845947904568,4741.056587010616
5328.8459611276285,4741.056500158263
5328.845974783602,4741.056411522787
5328.84598888086,4741.056321061341
5328.846003427773,4741.056228731073
5328.8460184327105,4741.056134489135
5328.846033904042,4741.056038292676
5328.84604985014,4741.055940098847
5328.846066279373,4741.055839864798
5328.846083200112,4741.055737547681
5328.846100620728,4741.055633104645
5328.84611854959,4741.055526492841
5328.846136995069,4741.055417669418
5328.846155965536,4741.055306591528
5328.84617546936,4741.055193216322
5328.846195514913,4741.055077500948
5328.846216110564,4741.054959402559
5328.846237264684,4741.054838878303
5328.846258985642,4741.054715885332
5328.846281281811,4741.054590380796
5328.846304161559,4741.054462321846
5328.846327633257,4741.054331665631
5328.846351705275,4741.054198369303
5328.8463763859845,4741.0540623900115
5328.8464016929665,4741.053923643943
5328.846427687099,4741.053781854754
5328.84645438929,4741.0536369238425
5328.84648181295,4741.053488785943
5328.8465099714895,4741.053337375788
5328.8465388783225,4741.053182628109
5328.84656854686,4741.053024477641
5328.846598990512,4741.052862859115
5328.846630222692,4741.052697707264
5328.8466622568085,4741.052528956821
5328.8466951062765,4741.05235654252
5328.846728784505,4741.052180399091
5328.846763304907,4741.05200046127
5328.846798680894,4741.0518166637885
5328.846834925876,4741.051628941378
5328.8468720532655,4741.051437228773
5328.846910076474,4741.051241460706
5328.846949008914,4741.051041571908
5328.846988863995,4741.050837497115
5328.8470296551295,4741.050629171057
5328.8470713957295,4741.050416528468
5328.847114099206,4741.050199504081
5328.8471577789705,4741.049978032628
5328.847202448435,4741.0497520488425
5328.84724812101,4741.049521487457
5328.847294810108,4741.049286283204
5328.847342529938,4741.0490463671
5328.847391377524,4741.048801283873
5328.847441429606,4741.048550672882
5328.847492709915,4741.048294420723
5328.847545242183,4741.048032413993
5328.84759905014,4741.047764539287
5328.847654157521,4741.0474906832005
5328.8477105880565,4741.047210732331
5328.847768365477,4741.046924573273
5328.847827513517,4741.046632092622
5328.847888055905,4741.046333176974
5328.847950016375,4741.046027712927
5328.848013418658,4741.0457155870745
5328.848078286487,4741.045396686012
5328.848144643593,4741.045070896338
5328.848212513707,4741.044738104645
5328.848281920562,4741.044398197532
5328.848352887889,4741.044051061593
5328.84842543942,4741.043696583424
5328.848499598887,4741.043334649622
5328.848575390022,4741.042965146781
5328.8486528365565,4741.042587961498
5328.848731962223,4741.0422029803685
5328.848812790751,4741.04181008999
5328.8488953458755,4741.041409176955
5328.848979651327,4741.041000127862
5328.849065730837,4741.040582829306
5328.849153667967,4741.040156886811
5328.849243672658,4741.039721312195
5328.849335798573,4741.039275851452
5328.849430087962,4741.038820304169
5328.849526583078,4741.038354469937
5328.849625326175,4741.037878148347
5328.849726359503,4741.037391138986
5328.849829725315,4741.036893241445
5328.849935465864,4741.036384255313
5328.850043623403,4741.035863980181
5328.850154240183,4741.035332215637
5328.850267358455,4741.034788761272
5328.8503830204745,4741.0342334166735
5328.850501268493,4741.033665981433
5328.850622144761,4741.03308625514
5328.850745691532,4741.032494037384
5328.850871951059,4741.031889127753
5328.851000965593,4741.031271325839
5328.851132777388,4741.0306404312305
5328.851267428694,4741.0299962435165
5328.851404961766,4741.029338562288
5328.851545418855,4741.028667187134
5328.851688842213,4741.027981917643
5328.851835274092,4741.027282553406
5328.851984756746,4741.026568894012
5328.852137332426,4741.025840739051
5328.8522930562885,4741.025097827395
5328.852452212741,4741.024338819229
5328.852614961726,4741.023562960372
5328.852781379796,4741.022769889027
5328.852951543502,4741.0219592434
5328.853125529394,4741.021130661694
5328.853303414022,4741.020283782115
5328.853485273939,4741.0194182428695
5328.853671185696,4741.0185336821605
5328.853861225842,4741.017629738193
5328.85405547093,4741.016706049173
5328.854253997509,4741.015762253304
5328.854456882132,4741.014797988792
5328.854664201348,4741.013812893842
5328.85487603171,4741.012806606659
5328.855092449767,4741.011778765446
5328.855313532071,4741.01072900841
5328.855539355173,4741.009656973755
5328.855769995624,4741.008562299686
5328.856005531663,4741.0074446164535
5328.8562462432255,4741.006302604091
5328.856492371212,4741.0051351265265
5328.8567440267325,4741.003941659154
5328.857001320896,4741.00272167737
5328.857264364813,4741.001474656566
5328.857533269593,4741.00020007214
5328.857808146344,4740.998897399485
5328.858089106176,4740.997566113996
5328.858376260199,4740.996205691068
5328.858669719522,4740.994815606096
5328.858969595256,4740.993395334475
5328.859275998509,4740.9919443516
5328.85958904039,4740.990462132865
5328.85990883201,4740.988948153665
5328.860235484477,4740.987401889395
5328.8605691089015,4740.98582281545
5328.860909816392,4740.984210407224
5328.86125771806,4740.982564140113
5328.861612925013,4740.98088348951
5328.861975749492,4740.979166983069
5328.862346608482,4740.977412654858
5328.862725672869,4740.975619698613
5328.863113112183,4740.973787314435
5328.863509095957,4740.971914702428
5328.8639137937225,4740.970001062694
5328.864327375012,4740.968045595334
5328.8647500093575,4740.966047500451
5328.865181866291,4740.964005978149
5328.8656231153445,4740.961920228527
5328.86607392605,4740.959789451688
5328.866534467939,4740.9576128477365
5328.867004910546,4740.955389616773
5328.8674854234,4740.9531189589
5328.867976176034,4740.950800074219
5328.86847737174,4740.948432003725
5328.868989569923,4740.946012109981
5328.869513101585,4740.943538832073
5328.870048200242,4740.941011068522
5328.870595099415,4740.938427717855
5328.871154032622,4740.935787678594
5328.871725233383,4740.933089849264
5328.872308935213,4740.93033312839
5328.872905371635,4740.927516414494
5328.873514776165,4740.9246386060995
5328.874137382323,4740.921698601733
5328.874773423628,4740.918695299916
5328.875423133598,4740.9156275991745
5328.876086745751,4740.912494398031
5328.876764493607,4740.909294595011
5328.877456610685,4740.906027088637
5328.8781635737105,4740.9026896310925
5328.878886154494,4740.899278583724
5328.879624692232,4740.895792346938
5328.880379512987,4740.892229383073
5328.88115094282,4740.888588154466
5328.881939307788,4740.884867123454
5328.882744933955,4740.881064752374
5328.88356814738,4740.877179503564
5328.884409274123,4740.873209839361
5328.885268640245,4740.869154222102
5328.886146571806,4740.865011114125
5328.887043394867,4740.860778977766
5328.887959435487,4740.8564562753645
5328.888895019728,4740.852041469255
5328.88985047365,4740.847533021777
5328.890826149183,4740.842929273323
5328.891822973302,4740.838225853852
5328.89284162521,4740.833419561163
5328.893882565977,4740.828508221241
5328.89494625667,4740.823489660068
5328.896033158357,4740.818361703628
5328.897143732105,4740.813122177907
5328.898278438983,4740.807768908886
5328.899437740058,4740.802299722551
5328.900622096398,4740.796712444884
5328.901831969073,4740.79100490187
5328.9030678191475,4740.785174919492
5328.904330128864,4740.779220223947
5328.90561990884,4740.773136050994
5328.9069379552275,4740.7669186472685
5328.908284854147,4740.760565249338
5328.9096611917175,4740.754073093766
5328.911067554062,4740.747439417123
5328.912504527303,4740.740661455972
5328.913972697559,4740.733736446881
5328.915472650953,4740.726661626416
5328.917004973605,4740.719434231144
5328.918570251637,4740.71205149763
5328.92016907117,4740.70451066244
5328.921802043936,4740.696808841437
5328.923470504446,4740.6889397439645
5328.925175512558,4740.68089837384
5328.926917827007,4740.672681154078
5328.928698206531,4740.664284507692
5328.930517409868,4740.655704857693
5328.932376195756,4740.6469386270965
5328.93427532293,4740.637982238914
5328.936215550129,4740.628832116161
5328.938197636091,4740.619484681848
5328.940222339553,4740.609936358989
5328.942290419251,4740.600183570598
5328.944402658277,4740.590222624914
5328.946560633373,4740.580046089944
5328.9487656717165,4740.56964770982
5328.9510187625865,4740.559022821076
5328.953320895265,4740.5481667602435
5328.955673059033,4740.537074863854
5328.95807624317,4740.525742468442
5328.960531436957,4740.51416491054
5328.963039629675,4740.502337526678
5328.965601810605,4740.490255653392
5328.968219048593,4740.477914252289
5328.970893217687,4740.465304490728
5328.973625726767,4740.452419728036
5328.976417785049,4740.43925426437
5328.979270601751,4740.425802399888
5328.9821853860885,4740.412058434746
5328.98516334728,4740.398016669101
5328.9882056945435,4740.383671403111
5328.991313637094,4740.369016936933
5328.994488384151,4740.354047570723
5328.997731365188,4740.338756566868
5329.001044984257,4740.323132595945
5329.004430870074,4740.3071679815885
5329.007890515615,4740.290855687008
5329.0114254138525,4740.274188675415
5329.015037057759,4740.257159910017
5329.0187269403095,4740.2397623540255
5329.022496554477,4740.221988970648
5329.026347393234,4740.203832723098
5329.030280949554,4740.1852865745805
5329.034309391877,4740.166293197575
5329.038411452447,4740.146952778142
5329.04260420986,4740.127184857631
5329.0468892364415,4740.106982025436
5329.051268140184,4740.086336702931
5329.055742564746,4740.0652411434685
5329.060314189452,4740.043687432381
5329.0649847292925,4740.0216674869835
5329.0697559349255,4739.999173056566
5329.074629592676,4739.976195722404
5329.079608093183,4739.9527242195945
5329.0846943581355,4739.928744782128
5329.089890692229,4739.904246549795
5329.095199462025,4739.87921837096
5329.100623102691,4739.853648770852
5329.106164117995,4739.827525951558
5329.111825080306,4739.800837792031
5329.117608630598,4739.773571848085
5329.123517478447,4739.745715352395
5329.12955440203,4739.717255214497
5329.1357222481165,4739.688178020853
5329.1420237880075,4739.658470715165
5329.148461816049,4739.6281201331685
5329.155039303868,4739.597112274206
5329.16175928516,4739.565432845325
5329.168624855696,4739.533067261272
5329.17563917332,4739.5000006445
5329.182805457944,4739.466217825162
5329.190126991554,4739.431703341115
5329.197607118212,4739.39644143792
5329.205249244045,4739.360416068838
5329.213056839232,4739.323610885577
5329.2210336099715,4739.2860084319445
5329.229183317327,4739.247590993248
5329.237509698393,4739.208340965909
5329.246016558948,4739.168240423062
5329.254707773452,4739.127271114559
5329.263587285042,4739.085414466967
5329.272659105542,4739.04265158357
5329.281927315449,4738.998963244363
5329.29139606395,4738.9543299060615
5329.301069568905,4738.908731702092
5329.310952138011,4738.862148343243
5329.321048703553,4738.814556605361
5329.331364116159,4738.765933647298
5329.341903108879,4738.716257179673
5329.352670502491,4738.665504500322
5329.363671205505,4738.613652494294
5329.374910214164,4738.560677633861
5329.386392612441,4738.506555978509
5329.398123572043,4738.451263174941
5329.410108352404,4738.39477445708
5329.422352300694,4738.33706464606
5329.434858639299,4738.278118532379
5329.447639070458,4738.217881114005
5329.460696189346,4738.156340122391
5329.474036069806,4738.093466964352
5329.487664878323,4738.029232610884
5329.501588876111,4737.963607587354
5329.515814421208,4737.896561963682
5329.530347970569,4737.828065344528
5329.545196082151,4737.758086859478
5329.5603654170145,4737.686595153224
5329.575862741405,4737.613558375755
5329.591695032014,4737.538943689134
5329.607870110231,4737.462714295391
5329.624395516698,4737.384834710286
5329.641278816154,4737.305269334824
5329.658527731253,4737.223981828163
5329.676150146682,4737.140935088312
5329.694154113278,4737.056091232815
5329.712547852149,4736.9694115794455
5329.731339758788,4736.880856626906
5329.750538407187,4736.790386035515
5329.770152553965,4736.697958607901
5329.7901911424715,4736.603532269694
5329.810663310339,4736.5070640344165
5329.831578527963,4736.408509363888
5329.8529464443645,4736.307822879472
5329.874776861697,4736.204958479479
5329.897079797965,4736.099869049309
5329.919865491557,4735.992506440239
5329.943144405783,4735.8828214482
5329.966927233395,4735.77076379256
5329.991224901127,4735.656282094903
5330.0160485742235,4735.539323857814
5330.041409660971,4735.419835443657
5330.067319817229,4735.297762053354
5330.093790950964,4735.173047705171
5330.1208352000385,4735.045635351954
5330.14846494176,4734.915466833978
5330.176692846552,4734.782482603198
5330.205531852714,4734.646621856248
5330.234995170614,4734.507822514938
5330.265096287102,4734.366021205684
5330.295848969912,4734.221153238946
5330.327267272064,4734.073152588658
5330.359365536275,4733.921951871666
5330.39215839936,4733.767482327163
5330.42566079664,4733.609673796116
5330.459887966347,4733.4484547007105
5330.494855581592,4733.283751436617
5330.5305800314545,4733.11548707888
5330.567077724131,4732.943584589164
5330.604365378175,4732.767965474918
5330.642460063359,4732.588549601005
5330.681379206322,4732.4052551634
5330.721140596233,4732.217998662873
5330.761762390436,4732.026694878675
5330.803263120109,4731.8312568422325
5330.845661695912,4731.631595810832
5330.88897741365,4731.427621241307
5330.933229959917,4731.2192407637285
5330.978439474978,4731.006359893217
5331.024627127292,4730.788879400196
5331.07181422203,4730.5666993898
5331.120022365153,4730.339718550572
5331.1692736173845,4730.107833449324
5331.219590501591,4729.870938496964
5331.270996010146,4729.628925914318
5331.32351361231,4729.3816856979565
5331.3771672615985,4729.129105586022
5331.431981403152,4728.871071024046
5331.487980981113,4728.607465130781
5331.545191445991,4728.338168664019
5331.6036387670865,4728.063059963593
5331.66335007338,4727.782012050497
5331.724353054034,4727.494895338813
5331.786675615446,4727.2015791867425
5331.850346250554,4726.901930224695
5331.915394048309,4726.595812311564
5331.981848703168,4726.283086490994
5332.0497405245715,4725.963610947648
5332.119100446431,4725.6372409634805
5332.189960036608,4725.303828874009
5332.262351506403,4724.963224024578
5332.336307720034,4724.6152727266335
5332.411862204122,4724.259818213992
5332.489049642611,4723.896698427229
5332.567906056436,4723.525745208513
5332.648467495075,4723.146790154441
5332.730770746738,4722.7596614372615
5332.814853369224,4722.364183665545
5332.900753702212,4721.96017782787
5332.988510879563,4721.547461236496
5333.078164841618,4721.125847471043
5333.169756347491,4720.695146322175
5333.263326987372,4720.2551637352735
5333.358919194821,4719.80570175412
5333.456576259068,4719.34655846457
5333.556342550817,4718.877526999
5333.658264339058,4718.398391940822
5333.7623882295175,4717.908936191711
5333.868761699886,4717.408938614842
5333.977433235771,4716.898173434595
5334.088452348184,4716.376410157425
5334.201869591019,4715.843413492722
5334.317736578543,4715.29894327367
5334.436106002874,4714.742754378117
5334.557031651471,4714.174596649429
5334.680568543359,4713.5942143156835
5334.806773307431,4713.001344386089
5334.935703440347,4712.3957197810605
5335.067417597787,4711.777068096403
5335.2019756621075,4711.145111312212
5335.33943876233,4710.499565703154
5335.479869294133,4709.840141748752
5335.623330939831,4709.166544043668
5335.7698886883745,4708.4784712079845
5335.919608855329,4707.775615797489
5336.072559377484,4707.057663060663
5336.228810498976,4706.32428805141
5336.388433265356,4705.5751619477005
5336.551500133913,4704.809949482665
5336.718085077634,4704.028308502172
5336.888263610278,4703.229889853815
5337.062112811426,4702.4143372758945
5337.239711351545,4701.581287286406
5337.421139517047,4700.73036907202
5337.606479235345,4699.861204377071
5337.795814443384,4698.973406000811
5337.989231766783,4698.066575035968
5338.186818887891,4697.140307472039
5338.388665253798,4696.194191316917
5338.594862176512,4695.227806181482
5338.805502863615,4694.240723145912
5339.020682448926,4693.2325046259775
5339.24049802315,4692.202704239352
5339.465048664544,4691.150866671906
5339.69443546957,4690.076527544019
5339.92876203954,4688.979211518922
5340.168135175434,4687.85842960852
5340.412663002011,4686.713686389888
5340.662455831332,4685.544476660679
5340.917626263544,4684.350285035065
5341.17828922414,4683.1305857845855
5341.444562001222,4681.884842678988
5341.716564282761,4680.6125088270755
5341.994418193857,4679.313026517553
5342.278248334001,4677.985827059871
5342.568182437053,4676.630328356088
5342.86435207366,4675.245932318146
5343.166890439582,4673.832032903021
5343.475933430846,4672.388012171875
5343.791619746835,4670.913239891017
5344.114090935614,4669.407073343379
5344.443491439252,4667.868857139985
5344.779968639145,4666.297923031422
5345.123672901338,4664.693589719308
5345.474757621848,4663.055162667765
5345.833380084503,4661.381931206933
5346.199702098277,4659.673166371408
5346.573887520895,4657.92812911605
5346.956103531713,4656.146066036266
5347.346520734374,4654.326208988408
5347.745313211584,4652.467774869728
5348.152658579893,4650.569965398334
5348.568738044469,4648.631966893151
5348.993736453881,4646.6529500538745
5349.427842354874,4644.63206974093
5349.87124909347,4642.56846169931
5350.324155319243,4640.461241025635
5350.786762269452,4638.3095100406545
5351.259275246683,4636.112353913298
5351.741903721108,4633.868840301926
5352.234861396269,4631.578019102162
5352.738366274847,4629.238922194722
5353.252640724449,4626.850563193244
5353.77791154338,4624.4119371921115
5354.314410026423,4621.922020514293
5354.862373347334,4619.379767362191
5355.422044841262,4616.784109055934
5355.993671124961,4614.133960709265
5356.577503761706,4611.428217216168
5357.1737993639,4608.665752912047
5357.782819671419,4605.845421292006
5358.404831629949,4602.966054729145
5359.040107469323,4600.026464192841
5359.688924781862,4597.025438967029
5360.3515666007115,4593.961746368497
5361.028323078577,4590.834129028554
5361.719491451061,4587.641304786406
5362.425373131011,4584.381970950587
5363.146275507158,4581.054801398075
5363.882512049108,4577.658446252006
5364.634402399593,4574.191531578767
5365.402272466717,4570.65265908512
5366.186454516207,4567.040405815292
5366.987287263662,4563.353323848095
5367.805115966802,4559.589939994028
5368.6402943717585,4555.74875505341
5369.493184279118,4551.828243638068
5370.364152808158,4547.826854538036
5371.253574234236,4543.743010005466
5372.1618300998,4539.57510544729
5373.089309321366,4535.321509118845
5374.036408296517,4530.980561817484
5375.003531010879,4526.550576576198
5375.991089145114,4522.029838357233
5376.999502181906,4517.416603745705
5378.0291994984855,4512.709104608094
5379.08061953084,4507.905545903245
5380.1542074679755,4503.004100558091
5381.250416974045,4498.002912386481
5382.369710309915,4492.900095811934
5383.512558454642,4487.693735590182
5384.6794412269455,4482.381886531706
5385.870847406676,4476.962573224286
5387.087274856291,4471.433789755537
5388.329230643426,4465.7934994424
5389.597232518209,4460.039643100366
5390.891808408286,4454.170134817166
5392.213495227518,4448.1828534000715
5393.562839874763,4442.075647628666
5394.940399378288,4435.846336122002
5396.3467410401845,4429.492707205755
5397.78244258078,4423.012518779376
5399.248092015302,4416.403501140126
5400.744287577688,4409.663359286396
5402.271638623079,4402.789764413096
5403.830765419308,4395.780357676337
5405.422299271753,4388.6327502765225
5407.046882660225,4381.344523408681
5408.705169375842,4373.913228212807
5410.397824737413,4366.336388857329
5412.1255260273165,4358.611514273139
5413.888962157541,4350.736079547847
5415.68883395271,4342.707531635849
5417.525854325299,4334.523290819321
5419.400748420661,4326.180750979788
5421.314253469015,4317.677282599261
5423.267118562981,4309.010236454866
5425.260105690772,4300.176935617587
5427.293989498385,4291.174679289894
5429.369557400722,4282.000743393036
5431.487609710187,4272.652380991828
5433.648959408946,4263.126832528172
5435.8544322994085,4253.421325643229
5438.104867599226,4243.5330627622225
5440.401117805349,4233.459228801245
5442.744048810086,4223.196991936809
5445.134539995937,4212.743504676993
5447.573483266181,4202.095920132742
5450.061783970919,4191.251381217197
5452.600361434345,4180.207015540549
5455.190148653303,4168.959942141033
5457.832092385568,4157.507272649662
5460.527153097308,4145.846114220504
5463.276303371736,4133.9735917548705
5466.080529897206,4121.886825245858
5468.940833416045,4109.582932691641
5471.858228434236,4097.059036006997
5474.833743270097,4084.3122626845693
5477.868419719962,4071.3397515731012
5480.963311246006,4058.138674541028
5484.119485379309,4044.7062128303614
5487.338023128715,4031.039565595408
5490.620018764525,4017.1359544124
5493.966579218935,4002.992630240733
5497.378823654178,3988.606879076461
5500.857884529086,3973.9760159211087
5504.404907034299,3959.0973914718047
5508.021048951316,3943.9683955456876
5511.707478651621,3928.586476348121
5515.4653763021,3912.9491324365354
5519.2959343131115,3897.053911133635
5523.200356631952,3880.8984167732638
5527.179858147053,3864.480317322353
5531.235662292679,3847.7973634831014
5535.369003652214,3830.847373128154
5539.581127072414,3813.628239933497
5543.873287171585,3796.1379392792956
5548.2467466576145,3778.374541190429
5552.702774931357,3760.336221542336
5557.24265074486,3742.0212486164432
5561.867660555346,3723.4279958221546
5566.579097719766,3704.5549488713787
5571.37826061994,3685.4007182697187
5576.266451319928,3665.9640491496107
5581.244978723897,3646.2438086269117
5586.315156153502,3626.239001027752
5591.478300107576,3605.9487762044796
5596.735725731831,3585.3724500790854
5602.088751799321,3564.509489987229
5607.538698589395,3543.3595263715238
5613.0868866062365,3521.922361402228
5618.734635734403,3500.197976016917
5624.483264260675,3478.1865372243874
5630.334083783725,3455.88840839294
5636.288401202209,3433.3041548718197
5642.347519033959,3410.434550926504
5648.512732698753,3387.2805889229044
5654.785329164161,3363.843487752371
5661.166585531049,3340.124701470809
5667.657768666332,3316.1259148787494
5674.260137913597,3291.849002417961
5680.974934817012,3267.296141951238
5687.803388344832,3242.4697361783396
5694.746710407386,3217.3724598746694
5701.806095527599,3192.0072480316257
5708.982719125635,3166.377305061077
5716.277735948394,3140.4861091456455
5723.692278455032,3114.3374167262427
5731.227455280843,3087.9352661893377
5738.8843495427645,3061.283981767168
5746.664017194062,3034.3881761280277
5754.56748533499,3007.252753182213
5762.595750506612,2979.882910000262
5770.7497769693955,2952.284137875263
5779.030494985152,2924.462223720066
5787.438799059338,2896.4232491990315
5795.975546214965,2868.1735904668863
5804.6415542398545,2839.7199149667736
5813.437599968546,2811.0691853579688
5822.364417522005,2782.2286568081445
5831.422696647349,2753.205864566349
5840.613080938651,2724.0086212627557
5849.936166009251,2694.645016903133
5859.392497855074,2665.123409644919
5868.982571960301,2635.452423052273
5878.70683093625,2605.640933815755
5888.565662955501,2575.6980631179576
5898.559400544951,2545.633168549458
5908.688319539142,2515.4558355852905
5918.952636916388,2485.175863453849
5929.35250964178,2454.8032541591024
5939.8880339839725,2424.348199752322
5950.559244058911,2393.8210686332695
5961.366110376785,2363.232391006105
5972.308539014449,2332.5928439488
5983.38637134294,2301.91323773166
5994.599382458866,2271.2044970520874
6005.947280484996,2240.477644011079
6017.429706240013,2209.7437826890323
6029.046233001876,2179.014083361238
6040.796365437162,2148.2997593452096
6052.6795394713245,2117.612049544302
6064.695122612313,2086.962206426779
6076.842413497567,2056.3614720520213
6089.120641713257,2025.8210558710257
6101.528968018728,1995.35211612677
6114.066485238874,1964.9657529646222
6126.732218373947,1934.6729835209082
6139.525124771278,1904.4847157835325
6152.444094932624,1874.4117326891856
6165.487953426121,1844.4646853085567
6178.655459720391,1814.6540724988563
6191.945309032099,1784.990213419721
6205.356133491961,1755.4832342965017
6218.886503280173,1726.1430623715426
6232.5349279306365,1696.979411960832
6246.299857844349,1668.001756542116
6260.179685795105,1639.2193195383206
6274.172748258367,1610.6410683731192
6288.27732692156,1582.275707122865
6302.491650996212,1554.1316515723217
6316.81389891407,1526.2170236810457
6331.242199890827,1498.5396464771648
6345.774635430603,1471.1070414698152
6360.409242350746,1443.926410033277
